Time,RG
11900,2.15997
11910,2.1604
11920,2.15835
11930,2.1643
11940,2.15908
11950,2.16935
11960,2.16114
11970,2.161
11980,2.1685
11990,2.17222
12000,2.16335
12010,2.15952
12020,2.15671
12030,2.15018
12040,2.15023
12050,2.1507
12060,2.14197
12070,2.15909
12080,2.13756
12090,2.14342
12100,2.15741
12110,2.156
12120,2.17005
12130,2.17072
12140,2.16282
12150,2.16449
12160,2.15048
12170,2.15285
12180,2.15759
12190,2.16344
12200,2.16468
12210,2.15458
12220,2.14517
12230,2.15291
12240,2.14676
12250,2.15886
12260,2.15262
12270,2.14352
12280,2.15121
12290,2.15085
12300,2.13822
12310,2.13714
12320,2.14044
12330,2.14528
12340,2.1294
12350,2.14054
12360,2.14714
12370,2.14178
12380,2.1313
12390,2.13548
12400,2.12673
12410,2.14771
12420,2.12873
12430,2.13465
12440,2.13427
12450,2.12743
12460,2.12485
12470,2.12906
12480,2.14535
12490,2.13411
12500,2.14152
12510,2.13548
12520,2.12927
12530,2.13216
12540,2.12363
12550,2.11233
12560,2.13226
12570,2.12533
12580,2.11734
12590,2.12394
12600,2.12802
12610,2.13493
12620,2.1104
12630,2.11418
12640,2.11438
12650,2.10077
12660,2.11671
12670,2.12469
12680,2.12409
12690,2.11706
12700,2.11083
12710,2.1142
12720,2.11639
12730,2.10335
12740,2.11035
12750,2.11069
12760,2.10171
12770,2.11396
12780,2.10913
12790,2.1048
12800,2.10538
12810,2.11288
12820,2.09993
12830,2.08841
12840,2.10839
12850,2.10548
12860,2.09599
12870,2.10113
12880,2.10886
12890,2.11034
12900,2.10356
12910,2.09666
12920,2.08465
12930,2.08597
12940,2.09125
12950,2.0752
12960,2.08838
12970,2.08542
12980,2.07943
12990,2.08555
13000,2.09473
13010,2.10561
13020,2.10617
13030,2.09856
13040,2.10396
13050,2.10485
13060,2.10201
13070,2.10806
13080,2.12184
13090,2.12351
13100,2.11607
13110,2.1175
13120,2.11417
13130,2.11558
13140,2.11044
13150,2.10835
13160,2.10321
13170,2.11023
13180,2.12317
13190,2.12667
13200,2.11824
13210,2.12679
13220,2.11271
13230,2.12138
13240,2.1151
13250,2.12394
13260,2.11411
13270,2.09713
13280,2.10399
13290,2.09956
13300,2.09984
13310,2.10458
13320,2.11496
13330,2.0968
13340,2.10111
13350,2.11471
13360,2.09842
13370,2.09882
13380,2.11201
13390,2.09514
13400,2.11623
13410,2.11116
13420,2.10956
13430,2.10426
13440,2.1073
13450,2.1071
13460,2.10559
13470,2.10384
13480,2.10649
13490,2.12004
13500,2.10737
13510,2.10648
13520,2.11912
13530,2.11736
13540,2.10212
13550,2.10937
13560,2.11839
13570,2.11138
13580,2.11805
13590,2.1083
13600,2.09896
13610,2.10483
13620,2.1186
13630,2.10792
13640,2.12808
13650,2.11747
13660,2.12579
13670,2.10768
13680,2.11619
13690,2.10107
13700,2.10109
13710,2.09968
13720,2.09308
13730,2.0946
13740,2.09313
13750,2.10091
13760,2.10052
13770,2.10538
13780,2.10315
13790,2.10592
13800,2.10711
13810,2.09745
13820,2.10158
13830,2.11282
13840,2.09973
13850,2.09396
13860,2.11213
13870,2.11082
13880,2.12054
13890,2.11061
13900,2.11079
13910,2.11962
13920,2.10849
13930,2.11858
13940,2.11399
13950,2.11959
13960,2.13161
13970,2.12683
13980,2.12643
13990,2.11995
14000,2.12346
14010,2.11675
14020,2.11757
14030,2.12214
14040,2.1283
14050,2.11278
14060,2.12176
14070,2.122
14080,2.13543
14090,2.11473
14100,2.10874
14110,2.11294
14120,2.1153
14130,2.11425
14140,2.10898
14150,2.12002
14160,2.12018
14170,2.1247
14180,2.11573
14190,2.11781
