Time,RG
15970,2.14651
15980,2.12784
15990,2.13254
16000,2.12872
16010,2.14421
16020,2.14026
16030,2.14162
16040,2.14172
16050,2.14179
16060,2.1534
16070,2.14905
16080,2.13933
16090,2.15418
16100,2.15416
16110,2.15332
16120,2.15732
16130,2.15025
16140,2.14456
16150,2.15386
16160,2.15903
16170,2.16772
16180,2.16143
16190,2.15091
16200,2.15063
16210,2.15456
16220,2.156
16230,2.15823
16240,2.15536
16250,2.1545
16260,2.1557
16270,2.13824
16280,2.15622
16290,2.13196
16300,2.14157
16310,2.1319
16320,2.13402
16330,2.1364
16340,2.13321
16350,2.11608
16360,2.10661
16370,2.1042
16380,2.10282
16390,2.1101
16400,2.10306
16410,2.11323
16420,2.10706
16430,2.0991
16440,2.10994
16450,2.10529
16460,2.10403
16470,2.09079
16480,2.09932
16490,2.09441
16500,2.09848
16510,2.08983
16520,2.09598
16530,2.08418
16540,2.10154
16550,2.09034
16560,2.08413
16570,2.09897
16580,2.09184
16590,2.09057
16600,2.09002
16610,2.09183
16620,2.09685
16630,2.10745
16640,2.10905
16650,2.10194
16660,2.09901
16670,2.0956
16680,2.09595
16690,2.09905
16700,2.08115
16710,2.09525
16720,2.07391
16730,2.0881
16740,2.08731
16750,2.09348
16760,2.0941
16770,2.08664
16780,2.08803
16790,2.10287
16800,2.1096
16810,2.0983
16820,2.09745
16830,2.08064
16840,2.07173
16850,2.06633
16860,2.06006
16870,2.07083
16880,2.06337
16890,2.05074
16900,2.05927
16910,2.06567
16920,2.05855
16930,2.0636
16940,2.05241
16950,2.06392
16960,2.06671
16970,2.07177
16980,2.07301
16990,2.07594
17000,2.07918
17010,2.07658
17020,2.07562
17030,2.08106
17040,2.08597
17050,2.08769
17060,2.08515
17070,2.07883
17080,2.06366
17090,2.08221
17100,2.08575
17110,2.08816
17120,2.0837
17130,2.07709
17140,2.07078
17150,2.07874
17160,2.0731
17170,2.07289
17180,2.09951
17190,2.08365
17200,2.08094
17210,2.05809
17220,2.06593
17230,2.0714
17240,2.07966
17250,2.07457
17260,2.06895
17270,2.05886
17280,2.0552
17290,2.0594
17300,2.04605
17310,2.04883
17320,2.05162
17330,2.05187
17340,2.04715
17350,2.05863
17360,2.04996
17370,2.06498
17380,2.06984
17390,2.05293
17400,2.04975
17410,2.03952
17420,2.05077
17430,2.05011
17440,2.0486
17450,2.05919
17460,2.05945
17470,2.05201
17480,2.05568
17490,2.09185
17500,2.07217
17510,2.07727
17520,2.0653
17530,2.06656
17540,2.06287
17550,2.05477
17560,2.0361
17570,2.04344
17580,2.04675
